,track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
16918,114050,320000,0,,2015-02-02 13:56:15,,163,7,Hip-Hop,[21],[21],,4539,,Attribution-NonCommercial,3667,,15,,[],Stay Positive Babe
16919,114051,320000,0,,2015-02-02 13:56:17,,131,8,Hip-Hop,[21],[21],,5041,,Attribution-NonCommercial,4001,,16,,[],The End Of The Show
16920,114230,192000,0,,2015-02-04 10:58:18,,267,9,Hip-Hop,[539],"[539, 21]",,15783,,Attribution,12455,,0,,[],Super
16921,114265,320000,0,,2015-02-04 18:04:17,,177,6,Hip-Hop,[811],"[811, 21]",,3611,,Attribution,2708,,1,,"['hip hop', 'electronic', 'experimental', 'beats']",Ruggles (ft epsilon not)
16922,114266,320000,0,,2015-02-04 18:04:18,,127,5,Hip-Hop,[811],"[811, 21]",,2705,,Attribution,2172,,2,,"['hip hop', 'electronic', 'experimental', 'beats']",On two hours sleep
16923,114267,320000,0,,2015-02-04 18:04:19,,159,5,Hip-Hop,[811],"[811, 21]",,849,,Attribution,691,,3,,"['hip hop', 'electronic', 'experimental', 'beats']",Apex Chappelle
16924,114268,320000,0,,2015-02-04 18:04:20,,179,4,Hip-Hop,[811],"[811, 21]",,2399,,Attribution,1765,,4,,"['hip hop', 'electronic', 'experimental', 'beats']",poison ivy yard work
16925,114269,320000,0,,2015-02-04 18:04:20,,123,2,Hip-Hop,[811],"[811, 21]",,952,,Attribution,807,,5,,"['hip hop', 'electronic', 'experimental', 'beats']",Finger Painting
16926,114270,320000,0,,2015-02-04 18:04:22,,56,2,Hip-Hop,[811],"[811, 21]",,2983,,Attribution,2519,,6,,"['hip hop', 'electronic', 'experimental', 'beats']",snow day
16927,114271,320000,0,,2015-02-04 18:04:22,,147,3,Hip-Hop,[811],"[811, 21]",,957,,Attribution,799,,7,,"['hip hop', 'electronic', 'experimental', 'beats']",patch ver. 1.2.4 __ nerf my love
16928,114272,320000,0,,2015-02-04 18:04:23,,132,11,Hip-Hop,[811],"[811, 21]",,2358,,Attribution,1856,,8,,"['hip hop', 'electronic', 'experimental', 'beats']",Travelor _.sinh remix
16929,114273,320000,0,,2015-02-04 18:04:23,,210,1,Hip-Hop,[811],"[811, 21]",,876,,Attribution,736,,9,,"['hip hop', 'electronic', 'experimental', 'beats']",1 str8 m8
16930,114274,320000,0,,2015-02-04 18:04:25,,128,8,Hip-Hop,[811],"[811, 21]",,2748,,Attribution,2058,,10,,"['hip hop', 'electronic', 'experimental', 'beats']",Kalaarmari
16931,114275,320000,0,,2015-02-04 18:04:26,,208,2,Hip-Hop,[811],"[811, 21]",,2227,,Attribution,1718,,11,,"['hip hop', 'electronic', 'experimental', 'beats']",eat it with a fork
16932,116384,320000,0,,2015-03-15 15:58:00,,215,2,Hip-Hop,[811],"[811, 21]",,1306,,Attribution-Noncommercial-Share Alike 3.0 United States,915,,1,,[],Sleepy groove
16933,116385,320000,0,,2015-03-15 15:58:00,,205,2,Hip-Hop,[811],"[811, 21]",,1169,,Attribution-Noncommercial-Share Alike 3.0 United States,840,,2,,[],Day dream
16934,116386,320000,0,,2015-03-15 15:58:02,,236,0,Hip-Hop,[811],"[811, 21]",,577,,Attribution-Noncommercial-Share Alike 3.0 United States,415,,3,,[],Lord have mercy
16935,116387,320000,0,,2015-03-15 15:58:02,,177,0,Hip-Hop,[811],"[811, 21]",,555,,Attribution-Noncommercial-Share Alike 3.0 United States,483,,4,,[],Lazy bones
16936,116388,320000,0,,2015-03-15 15:58:03,,240,1,Hip-Hop,[811],"[811, 21]",,3123,,Attribution-Noncommercial-Share Alike 3.0 United States,2204,,5,,[],Electronica 3
16937,116389,320000,0,,2015-03-15 15:58:03,,214,1,Hip-Hop,[811],"[811, 21]",,1784,,Attribution-Noncommercial-Share Alike 3.0 United States,1416,,6,,[],My heart beats to the break
16938,116390,320000,0,,2015-03-15 15:58:05,,300,0,Hip-Hop,[811],"[811, 21]",,2499,,Attribution-Noncommercial-Share Alike 3.0 United States,2080,,7,,[],Jazz soul
16939,116391,320000,0,,2015-03-15 15:58:06,,235,1,Hip-Hop,[811],"[811, 21]",,824,,Attribution-Noncommercial-Share Alike 3.0 United States,526,,8,,[],Seventeen
16940,116405,320000,0,,2015-03-15 17:26:35,,303,1,Hip-Hop,[811],"[811, 21]",,1120,,Attribution-Noncommercial-Share Alike 3.0 United States,730,,1,,[],It could be so nice (feat Chris Scott)
16941,116406,320000,0,,2015-03-15 17:26:35,,201,2,Hip-Hop,[811],"[811, 21]",,802,,Attribution-Noncommercial-Share Alike 3.0 United States,606,,2,,[],Like this (feat Life Shows)
16942,116407,320000,0,,2015-03-15 17:26:36,,212,2,Hip-Hop,[811],"[811, 21]",,1829,,Attribution-Noncommercial-Share Alike 3.0 United States,1305,,3,,[],Dub step next left (feat Tom Wilkinson)
16943,116408,320000,0,,2015-03-15 17:26:37,,279,2,Hip-Hop,[811],"[811, 21]",,1071,,Attribution-Noncommercial-Share Alike 3.0 United States,711,,4,,[],Clubfunk
16944,118563,320000,0,,2015-04-28 10:18:58,,233,2,Hip-Hop,[21],[21],,1276,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,945,,13,,[],Elgin Street
16945,118565,320000,0,,2015-04-28 10:19:22,,204,2,Hip-Hop,[21],[21],,329,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,239,,2,,[],Fred Trickers
16946,118566,320000,0,,2015-04-28 10:19:23,,335,2,Hip-Hop,[21],[21],,479,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,376,,3,,[],"Old School My School (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)"
16947,118567,320000,0,,2015-04-28 10:19:24,,232,2,Hip-Hop,[21],[21],,357,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,231,,4,,[],As Good As Something Really Good
16948,118568,320000,0,,2015-04-28 10:19:25,,249,2,Hip-Hop,[21],[21],,293,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,202,,5,,[],Bad Meaning Bad (Featuring Long John & Marphex)
16949,118569,320000,0,,2015-04-28 10:19:27,,205,4,Hip-Hop,[21],[21],,2634,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2082,,6,,[],Hey You Guys
16950,118570,320000,0,,2015-04-28 10:19:27,,274,2,Hip-Hop,[21],[21],,344,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,243,,7,,[],"Your Move (Featuring 34Pro, Highsnow & KFC)"
16951,118571,320000,0,,2015-04-28 10:19:28,,283,3,Hip-Hop,[21],[21],,356,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,271,,8,,[],Create Something Great (Featuring 34Pro)
16952,118572,320000,0,,2015-04-28 10:19:30,,159,3,Hip-Hop,[21],[21],,620,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,499,,9,,[],PS Love Always
16953,118573,320000,0,,2015-04-28 10:19:30,,237,2,Hip-Hop,[21],[21],,502,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,395,,10,,[],Mars Burns
16954,118574,320000,0,,2015-04-28 10:19:31,,144,2,Hip-Hop,[21],[21],,530,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,440,,11,,[],Sea And Pea
16955,118575,320000,0,,2015-04-28 10:19:31,,169,2,Hip-Hop,[21],[21],,782,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,677,,12,,[],Eat Some Cake
16956,118576,320000,0,,2015-04-28 10:19:33,,155,2,Hip-Hop,[21],[21],,719,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,578,,14,,[],Tonight You Belong To Me (Featuring Kat Wahamaa)
16957,118577,320000,0,,2015-04-28 10:19:34,,369,2,Hip-Hop,[21],[21],,904,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,748,,15,,[],Aluminatti (Featuring Long John)
16958,118578,320000,0,,2015-04-28 10:21:34,,175,3,Hip-Hop,[21],[21],,1404,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1179,,1,,[],C-N-P Enuff
16959,118634,320000,0,,2015-05-01 16:09:47,,49,3,Hip-Hop,[21],[21],,2901,,Attribution-ShareAlike,2623,,1,,[],Slipping Into Mystery
16960,118635,224000,0,,2015-05-01 16:09:49,,230,5,Hip-Hop,[21],[21],,3227,,Attribution-ShareAlike,2673,,2,,[],Rocket Into The Future
16961,118636,320000,0,,2015-05-01 16:09:50,,200,1,Hip-Hop,[21],[21],,1418,,Attribution-ShareAlike,1175,,3,,[],Sound Perception
16962,118637,320000,0,,2015-05-01 16:09:51,,235,2,Hip-Hop,[21],[21],,1582,,Attribution-ShareAlike,1286,,4,,[],A Mess These Days
16963,118638,224000,0,,2015-05-01 16:09:52,,182,7,Hip-Hop,[21],[21],,8997,,Attribution-ShareAlike,7737,,5,,[],Soul Hip Hop
16964,118639,320000,0,,2015-05-01 16:09:53,,157,4,Hip-Hop,[21],[21],,2168,,Attribution-ShareAlike,1422,,6,,[],Microphone City
16965,118640,320000,0,,2015-05-01 16:09:54,,373,8,Hip-Hop,[21],[21],,3197,,Attribution-ShareAlike,2675,,7,,[],Mance Daster
16966,118641,224000,0,,2015-05-01 16:09:55,,305,11,Hip-Hop,[21],[21],,3906,,Attribution-ShareAlike,3065,,8,,[],The Beat Influence
16967,118642,224000,0,,2015-05-01 16:09:57,,54,4,Hip-Hop,[21],[21],,5662,,Attribution-ShareAlike,5275,,9,,[],Quick Break (Don't Be A Gangster)
16968,118643,320000,0,,2015-05-01 16:09:57,,257,3,Hip-Hop,[21],[21],,2192,,Attribution-ShareAlike,1668,,10,,[],The Skies Don't Lie! (But I Does)
16969,118644,320000,0,,2015-05-01 16:09:59,,243,11,Hip-Hop,[21],[21],,2680,,Attribution-ShareAlike,2107,,11,,[],Reigning Fire
16970,118645,192000,0,,2015-05-01 16:10:00,,199,4,Hip-Hop,[21],[21],,3098,,Attribution-ShareAlike,2608,,12,,[],The Power of Flight
16971,118646,224000,0,,2015-05-01 16:10:01,,330,5,Hip-Hop,[21],[21],,4705,,Attribution-ShareAlike,4031,,13,,[],Gloriful
16972,118647,320000,0,,2015-05-01 16:10:02,,218,3,Hip-Hop,[21],[21],,3948,,Attribution-ShareAlike,3510,,14,,[],1024^8
16973,118648,224000,0,,2015-05-01 16:10:04,,272,5,Hip-Hop,[21],[21],,3678,,Attribution-ShareAlike,3205,,15,,[],Straight to Heaven
16974,119938,178304,0,,2015-05-20 15:02:53,,161,3,Hip-Hop,"[21, 539]","[539, 21]",,5028,,Attribution-ShareAlike,3960,,1,,[],Showtime
16975,119939,164668,0,,2015-05-20 15:02:55,,241,2,Hip-Hop,"[21, 539]","[539, 21]",,5127,,Attribution-ShareAlike,4220,,2,,[],Riding Music
16976,119940,186683,0,,2015-05-20 15:02:55,,202,6,Hip-Hop,"[21, 539]","[539, 21]",,5365,,Attribution-ShareAlike,4295,,3,,[],Be Yourself
16977,119941,188362,0,,2015-05-20 15:02:56,,235,8,Hip-Hop,"[21, 539]","[539, 21]",,7749,,Attribution-ShareAlike,5904,,4,,[],Winners
16978,119942,181273,0,,2015-05-20 15:02:57,,164,13,Hip-Hop,"[21, 539]","[539, 21]",,9165,,Attribution-ShareAlike,7832,,5,,[],Goals
16979,119963,320000,0,,2015-05-21 08:29:16,,335,2,Hip-Hop,[21],[21],,402,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,313,,1,,[],"Old School My School (Album Version) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)"
16980,119964,320000,0,,2015-05-21 08:29:17,,337,2,Hip-Hop,[21],[21],,260,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,200,,2,,[],Old School My School (School's IN Mixx) (Featuring CM aka Creative And The Impossebulls)
16981,119965,320000,0,,2015-05-21 08:29:18,,311,2,Hip-Hop,[21],[21],,273,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,191,,3,,[],Old School My School (Afterschool Speshul Mixx) (Featuring CM aka Creative And The Impossebulls)
16982,119966,320000,0,,2015-05-21 08:29:18,,234,2,Hip-Hop,[21],[21],,262,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,171,,4,,[],"Old School My School (Canyons In The Mist Mixx) (Featuring CM aka Creative, C-Doc & 34Pro)"
16983,119967,320000,0,,2015-05-21 08:29:19,,313,2,Hip-Hop,[21],[21],,320,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,245,,5,,[],"Old School My School (Seaview Mixx) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)"
16984,119968,320000,0,,2015-05-21 08:29:20,,313,2,Hip-Hop,[21],[21],,286,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,215,,6,,[],"Old School My School (FW Howay Mixx) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)"
16985,119969,320000,0,,2015-05-21 08:29:21,,202,2,Hip-Hop,[21],[21],,368,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,271,,7,,[],"Old School My School (Late Knights Mixx) (Featuring CM aka Creative, C-Doc & 34Pro)"
16986,119970,320000,0,,2015-05-21 08:29:22,,351,2,Hip-Hop,[21],[21],,919,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,749,,8,,[],Old School My School (School's INstrumental Mixx)
16987,119971,320000,0,,2015-05-21 08:29:22,,101,2,Hip-Hop,[21],[21],,988,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,757,,9,,[],Afterschool Speshul Bonus Beats
16988,119972,320000,0,,2015-05-21 08:29:24,,335,5,Hip-Hop,[21],[21],,798,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,599,,10,,[],Old School My School (Album Version Instrumental)
16989,119973,320000,0,,2015-05-21 08:29:24,,335,2,Hip-Hop,[21],[21],,694,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,577,,11,,[],"Old School My School (Acapella) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)"
16990,119974,320000,0,,2015-05-21 08:43:57,,206,3,Hip-Hop,[21],[21],,761,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,588,,1,,[],Hey You Guys (Album Version)
16991,119975,320000,0,,2015-05-21 08:43:58,,184,2,Hip-Hop,[21],[21],,350,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,283,,2,,[],Hey You Guys (My Guys Mixx)
16992,119976,320000,0,,2015-05-21 08:43:58,,131,2,Hip-Hop,[21],[21],,522,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,443,,3,,[],Hey You Guys (Sloth Cause Mixx)
16993,119977,320000,0,,2015-05-21 08:43:59,,186,2,Hip-Hop,[21],[21],,700,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,590,,4,,[],Hey You Guys (Electric Underground Mixx)
16994,119978,320000,0,,2015-05-21 08:44:00,,231,5,Hip-Hop,[21],[21],,1435,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1087,,5,,[],Hey You Guys (Album Instrumental)
16995,119979,320000,0,,2015-05-21 08:44:01,,153,3,Hip-Hop,[21],[21],,1440,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1294,,6,,[],Hey You Guys (Acapella)
16996,119985,320000,0,,2015-05-21 09:37:08,,193,4,Hip-Hop,[21],[21],,1688,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1365,,4,,[],Director's Cut
16997,119986,320000,0,,2015-05-21 09:37:23,,168,7,Hip-Hop,[21],[21],,1137,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,882,,2,,[],The 1 Upper
16998,119987,320000,0,,2015-05-21 09:37:23,,190,2,Hip-Hop,[21],[21],,1315,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1094,,3,,[],Even Your Girl
16999,119988,320000,0,,2015-05-21 09:37:25,,157,17,Hip-Hop,[21],[21],,4119,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3488,,5,,[],Spot Rockers
17000,119989,320000,0,,2015-05-21 09:37:25,,180,5,Hip-Hop,[21],[21],,1415,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1105,,6,,[],Number 1 Good Time Rap Song
17001,119990,320000,0,,2015-05-21 09:37:26,,150,2,Hip-Hop,[21],[21],,1356,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1159,,7,,[],Stupid Fresh Rhymes (Party Tape '88)
17002,119991,320000,0,,2015-05-21 09:37:28,,209,2,Hip-Hop,[21],[21],,1935,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1393,,8,,[],You Lost On Price Is Right
17003,119992,320000,0,,2015-05-21 09:37:28,,216,4,Hip-Hop,[21],[21],,2734,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1903,,9,,[],Kids Say The Darndest Things
17004,119993,320000,0,,2015-05-21 09:37:29,,170,3,Hip-Hop,[21],[21],,2040,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1853,,10,,[],ET The Extra Testicle
17005,119994,320000,0,,2015-05-21 09:37:29,,135,4,Hip-Hop,[21],[21],,4517,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,4007,,11,,[],Bird Up!
17006,119995,320000,0,,2015-05-21 09:37:32,,5,3,Hip-Hop,[21],[21],,4565,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,4214,,1,,[],Gimme That Tape!
17007,121312,247868,0,,2015-06-12 20:35:54,,190,4,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3474,,Attribution,2621,,1,,[],cloud cover
17008,121313,243127,0,,2015-06-12 20:35:54,,220,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,2695,,Attribution,1853,,2,,[],zentropa
17009,121314,243592,0,,2015-06-12 20:35:56,,241,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3676,,Attribution,2702,,3,,[],anxiety
17010,121315,215458,0,,2015-06-12 20:35:57,,218,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,2414,,Attribution,1570,,4,,[],sollerod fascists
17011,121316,215797,0,,2015-06-12 20:35:58,,122,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3438,,Attribution,2669,,5,,[],prometheus
17012,121317,212516,0,,2015-06-12 20:35:59,,199,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3056,,Attribution,2079,,6,,[],return to malice
17013,121318,241837,0,,2015-06-12 20:36:01,,212,1,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3460,,Attribution,2541,,7,,[],something brewing
17014,121319,247577,0,,2015-06-12 20:36:02,,201,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,5002,,Attribution,3906,,8,,[],the monorail
17015,121320,252017,0,,2015-06-12 20:36:03,,176,5,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,4995,,Attribution,3822,,9,,[],goldheart
17016,121321,252135,0,,2015-06-12 20:36:05,,212,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,5440,,Attribution,3994,,10,,[],annabelle
17017,121322,243672,0,,2015-06-12 20:36:05,,163,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,6603,,Attribution,5486,,11,,[],crumbs
17018,121323,241450,0,,2015-06-12 20:36:06,,229,1,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,10112,,Attribution,8538,,12,,[],idiotik
17019,121324,287972,0,,2015-06-12 20:36:07,,31,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,11921,,Attribution,10691,,13,,[],pathetic at best
17020,123147,192000,0,,2015-07-30 15:32:29,,211,5,Hip-Hop,"[21, 539]","[539, 21]",,8286,,Attribution,7463,,0,,[],One Million Ways
17021,123438,256000,0,,2015-08-06 18:00:32,,289,2,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,2988,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2498,,3,,[],Mustard Sally
17022,123439,256000,0,,2015-08-06 18:00:33,,250,4,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,3014,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2495,,4,,[],Permission
17023,123440,256000,0,,2015-08-06 18:00:34,,186,3,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,4283,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3598,,2,,[],Staring At The Sun
17024,123441,256000,0,,2015-08-06 18:00:35,,156,15,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,5784,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,4818,,5,,[],Thrashin
17025,123442,256000,0,,2015-08-06 18:00:37,,264,8,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,6439,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,5662,,1,,[],Wheels Of Fortune (411)
17026,123596,320000,0,,2015-08-12 10:04:20,,190,2,Hip-Hop,[21],[21],,222,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,156,,1,,[],"The 1 Upper (12"" Mixx)"
17027,123597,320000,0,,2015-08-12 10:04:21,,150,2,Hip-Hop,[21],[21],,224,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,165,,2,,[],The 1 Upper (Do Me Remix)
17028,123598,320000,0,,2015-08-12 10:04:22,,196,2,Hip-Hop,[21],[21],,176,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,123,,3,,[],The 1 Upper (Wildcat Mixx)
17029,123599,320000,0,,2015-08-12 10:04:23,,185,2,Hip-Hop,[21],[21],,219,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,167,,4,,[],The 1 Upper (CrashCourse Mixx)
17030,123600,320000,0,,2015-08-12 10:04:23,,188,2,Hip-Hop,[21],[21],,664,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,389,,5,,[],"The 1 Upper (12"" Instrumental)"
17031,123601,320000,0,,2015-08-12 10:04:24,,73,3,Hip-Hop,[21],[21],,362,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,291,,6,,[],The 1 Upper (BreakBeat Mixx)
17032,123602,320000,0,,2015-08-12 10:16:05,,199,2,Hip-Hop,[21],[21],,253,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,169,,1,,[],"Spot Rockers (12"" Mixx)"
17033,123603,320000,0,,2015-08-12 10:16:06,,157,3,Hip-Hop,[21],[21],,187,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,123,,2,,[],Spot Rockers (Doc's 2-Live Mixx)
17034,123604,320000,0,,2015-08-12 10:16:08,,181,2,Hip-Hop,[21],[21],,210,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,142,,3,,[],Spot Rockers (Extra Pint Mixx)
17035,123605,320000,0,,2015-08-12 10:16:08,,271,2,Hip-Hop,[21],[21],,967,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,718,,4,,[],"Number 1 Good Time Rap Song (Extended 12"" Mixx)"
17036,123606,320000,0,,2015-08-12 10:16:09,,196,2,Hip-Hop,[21],[21],,229,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,152,,5,,[],Spot Rockers (Cuervo Gold Mix)
17037,123607,320000,0,,2015-08-12 10:16:10,,144,2,Hip-Hop,[21],[21],,261,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,186,,6,,[],Spot Rockers (Gotcha Man Mix)
17038,123608,320000,0,,2015-08-12 10:16:11,,207,2,Hip-Hop,[21],[21],,714,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,616,,7,,[],Kids Say The Darndest Things (Bedtime Mixx)
17039,123609,320000,0,,2015-08-12 10:16:12,,182,3,Hip-Hop,[21],[21],,1474,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1153,,8,,[],"Spot Rockers (12"" Instrumental)"
17040,123610,320000,0,,2015-08-12 10:16:12,,189,2,Hip-Hop,[21],[21],,1212,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,817,,9,,[],Spot Rockers (Doc's 2-Live Instrumental)
17041,123611,320000,0,,2015-08-12 10:16:14,,199,3,Hip-Hop,[21],[21],,1087,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,786,,10,,[],Spot Rockers (Cuervo Gold Instrumental)
17042,123612,320000,0,,2015-08-12 10:16:14,,158,2,Hip-Hop,[21],[21],,382,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,306,,11,,[],Spot Rockers (Blank Mixx)
17043,123613,320000,0,,2015-08-12 10:26:27,,60,2,Hip-Hop,[21],[21],,359,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,285,,1,,[],The 1 Upper (84 Mixx)
17044,123614,320000,0,,2015-08-12 10:26:29,,251,6,Hip-Hop,[21],[21],,1871,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1331,,2,,[],Number 1 Good Time Rap Song (A Mixx for '86)
17045,123615,320000,0,,2015-08-12 10:26:29,,152,2,Hip-Hop,[21],[21],,449,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,366,,3,,[],Spot Rockers (Snot 2 Mixx)
17046,123616,320000,0,,2015-08-12 10:26:30,,205,2,Hip-Hop,[21],[21],,296,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,229,,4,,[],Even Your Girl (5 Of Spades Mixx)
17047,123617,320000,0,,2015-08-12 10:26:31,,199,2,Hip-Hop,[21],[21],,399,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,311,,5,,[],ET (Special Person Entering The World Egg Yolks Mixx)
17048,123618,320000,0,,2015-08-12 10:26:32,,193,2,Hip-Hop,[21],[21],,448,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,357,,6,,[],Director's Cut (Alan Smithee Mixx)
17049,123619,320000,0,,2015-08-12 10:26:33,,152,3,Hip-Hop,[21],[21],,904,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,752,,7,,[],Spot Rockers (Snot Rockets Mixx)
17050,123620,320000,0,,2015-08-12 10:26:33,,199,2,Hip-Hop,[21],[21],,1017,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,733,,8,,[],Even Your Girl (This Wide Mixx)
17051,123640,320000,0,,2015-08-12 11:15:42,,184,2,Hip-Hop,[21],[21],,1201,,Attribution-NonCommercial-ShareAlike,1003,,1,,[],Solitude
17052,123641,320000,0,,2015-08-12 11:15:44,,141,4,Hip-Hop,[21],[21],,2298,,Attribution-NonCommercial-ShareAlike,2002,,2,,[],Pop Tart
17053,123642,320000,0,,2015-08-12 11:15:45,,93,1,Hip-Hop,[21],[21],,1277,,Attribution-NonCommercial-ShareAlike,1086,,3,,[],These Dreams And Shit
17054,123643,320000,0,,2015-08-12 11:15:45,,109,2,Hip-Hop,[21],[21],,1549,,Attribution-NonCommercial-ShareAlike,1098,,4,,[],54%
17055,123644,320000,0,,2015-08-12 11:15:47,,75,1,Hip-Hop,[21],[21],,1383,,Attribution-NonCommercial-ShareAlike,1188,,5,,[],She's a man?
17056,123645,320000,0,,2015-08-12 11:15:47,,116,2,Hip-Hop,[21],[21],,1501,,Attribution-NonCommercial-ShareAlike,1251,,6,,[],Simon Pegg
17057,123646,320000,0,,2015-08-12 11:24:39,,236,4,Hip-Hop,[21],[21],,1443,,Attribution-NonCommercial-ShareAlike,1090,,1,,[],Side A: CanEye / Like It 2 / blocSonic (Oh Isht!)
17058,123647,320000,0,,2015-08-12 11:24:40,,238,2,Hip-Hop,[21],[21],,1646,,Attribution-NonCommercial-ShareAlike,1370,,2,,[],Side B: Hall Of Dope / Chaos On The One (Part 2) / Old Snow
